osm_id,voltage_kv,voltage_tier,cables,circuits,operator,name,num_nodes,length_km
1441709094,115.0,115-229 kV,3,1,National Grid,,5,0.26
1441709095,115.0,115-229 kV,3,1,National Grid,,5,0.26
1441709096,115.0,115-229 kV,6,2,National Grid,,7,0.92
1441709097,115.0,115-229 kV,3,1,National Grid,,2,0.12
1441709099,115.0,115-229 kV,3,1,National Grid,,3,0.02
1441709100,115.0,115-229 kV,1,1,National Grid,,3,0.02
1441709101,115.0,115-229 kV,2,1,National Grid,,3,0.02
1441709102,115.0,115-229 kV,3,,,,4,0.03
1441709103,115.0,115-229 kV,3,,,,4,0.02
1441709104,115.0,115-229 kV,3,1,National Grid,,6,0.11
1441709105,115.0,115-229 kV,3,1,National Grid,,6,0.11
1441713818,115.0,115-229 kV,6,2,National Grid,,22,2.7
1441713819,115.0,115-229 kV,3,1,National Grid,,2,0.09
1441716741,115.0,115-229 kV,3,,,,2,0.01
1441716742,115.0,115-229 kV,3,,,,3,0.02
1441736111,115.0,115-229 kV,3,,,,5,0.31
1441736115,115.0,115-229 kV,3,,,,3,0.11
1441736116,115.0,115-229 kV,3,,,,3,0.02
1441736118,115.0,115-229 kV,3,,,,2,0.14
1441736119,115.0,115-229 kV,3,,,,3,0.01
1441736120,115.0,115-229 kV,3,,,,2,0.06
1441736121,115.0,115-229 kV,3,,,,2,0.06
1441740789,115.0,115-229 kV,3,,,,2,0.03
1441740790,115.0,115-229 kV,3,,,,2,0.02
1441740791,115.0,115-229 kV,3,,,,2,0.02
1441740792,115.0,115-229 kV,3,,,,13,1.77
1441740793,115.0,115-229 kV,3,,,,13,1.77
1441740794,115.0,115-229 kV,3,,,,2,0.09
1441740795,115.0,115-229 kV,3,,,,2,0.09
1441740797,115.0,115-229 kV,3,,,,3,0.03
1441740798,115.0,115-229 kV,3,,,,3,0.03
1441740799,115.0,115-229 kV,3,,,,2,0.02
1441740800,115.0,115-229 kV,3,,,,3,0.03
1441740801,115.0,115-229 kV,3,,,,4,0.03
1441740802,115.0,115-229 kV,3,,,,2,0.02
1441946461,115.0,115-229 kV,3,1,,,3,0.33
1441946462,115.0,115-229 kV,6,2,,,2,0.01
1441946468,115.0,115-229 kV,6,1,,,14,1.77
1441946469,115.0,115-229 kV,3,1,,,2,0.09
1441946470,115.0,115-229 kV,6,2,,,2,0.06
1441946471,115.0,115-229 kV,3,,,,2,0.09
1441946478,115.0,115-229 kV,6,2,National Grid,,7,0.79
1442042014,115.0,115-229 kV,3,,,,2,0.04
1442042015,115.0,115-229 kV,3,,,,10,0.12
1442042016,115.0,115-229 kV,3,,,,3,0.02
1442042017,115.0,115-229 kV,3,,,,3,0.02
1442042018,115.0,115-229 kV,3,,,,3,0.02
1442042019,115.0,115-229 kV,3,,,,3,0.02
1442042020,115.0,115-229 kV,3,,,,3,0.02
1442042021,115.0,115-229 kV,3,,,,3,0.02
1442042022,115.0,115-229 kV,3,,,,2,0.05
1442042023,115.0,115-229 kV,3,,,,5,0.03
1442042024,115.0,115-229 kV,3,,,,6,0.03
1442042025,115.0,115-229 kV,3,,,,3,0.02
1442042026,115.0,115-229 kV,3,,,,4,0.02
1442042027,115.0,115-229 kV,3,,,,4,0.02
1442042028,115.0,115-229 kV,3,,,,4,0.02
1442042029,115.0,115-229 kV,3,,,,4,0.02
1442042030,115.0,115-229 kV,3,,,,4,0.02
1442042031,115.0,115-229 kV,3,,,,7,0.09
1442042032,115.0,115-229 kV,3,,,,3,0.02
1442042033,115.0,115-229 kV,3,,,,3,0.02
1442042034,115.0,115-229 kV,3,,,,3,0.02
1442042037,115.0,115-229 kV,3,,,,3,0.05
1442042038,115.0,115-229 kV,3,,,,2,0.03
1442042040,115.0,115-229 kV,3,,,,5,0.33
1442042041,115.0,115-229 kV,3,,,,5,0.31
1442042047,115.0,115-229 kV,6,2,,,7,0.29
1442042048,115.0,115-229 kV,3,,,,2,0.08
1442042050,115.0,115-229 kV,3,,,,3,0.06
1442042051,115.0,115-229 kV,3,,,,3,0.07
1442042052,115.0,115-229 kV,3,,,,3,0.01
1442042053,115.0,115-229 kV,3,,,,3,0.01
1442042054,115.0,115-229 kV,6,2,,,3,0.21
1442042055,115.0,115-229 kV,3,1,,,5,0.21
1442042057,115.0,115-229 kV,3,1,,,3,0.08
1442044971,115.0,115-229 kV,3,1,,,2,0.05
1442044972,115.0,115-229 kV,3,1,,,2,0.05
1442044973,115.0,115-229 kV,3,,,,3,0.09
1442044974,115.0,115-229 kV,3,,,,3,0.1
1442044975,115.0,115-229 kV,6,2,,,2,0.05
1442044976,115.0,115-229 kV,3,,,,2,0.08
1442044977,115.0,115-229 kV,3,,,,2,0.02
1442044978,115.0,115-229 kV,3,,,,2,0.02
1442044979,115.0,115-229 kV,3,,,,2,0.02
1442044980,115.0,115-229 kV,3,,,,2,0.02
1442044981,115.0,115-229 kV,3,,,,3,0.03
1442044990,115.0,115-229 kV,3,1,,,2,0.01
1442044991,115.0,115-229 kV,3,1,,,3,0.13
1442044993,115.0,115-229 kV,3,,,,3,0.13
1442044994,115.0,115-229 kV,3,1,,,3,0.07
1442044995,115.0,115-229 kV,3,1,,,2,0.07
1442044996,115.0,115-229 kV,3,1,,,4,0.08
1442044997,115.0,115-229 kV,3,1,,,4,0.03
1442050301,115.0,115-229 kV,3,,,,13,0.55
1442050302,115.0,115-229 kV,3,,,,12,0.51
1442050303,115.0,115-229 kV,3,,,,3,0.01
1442050304,115.0,115-229 kV,3,,,,2,0.01
1442050305,115.0,115-229 kV,3,,,,3,0.02
1442050306,115.0,115-229 kV,3,,,,4,0.14
1442050309,115.0,115-229 kV,3,1,,,8,0.38
1442050310,115.0,115-229 kV,3,1,,,3,0.01
1442050311,230.0,230-344 kV,3,,,,12,0.18
1442050312,230.0,230-344 kV,3,,,,5,0.07
1442050313,230.0,230-344 kV,3,,,,4,0.04
1442050314,230.0,230-344 kV,3,,,,13,0.17
1442050315,230.0,230-344 kV,3,,,,3,0.03
1442050316,230.0,230-344 kV,3,,,,3,0.03
1442050317,230.0,230-344 kV,3,,,,4,0.05
1442050318,230.0,230-344 kV,3,,,,4,0.05
1442054192,115.0,115-229 kV,3,,,,4,0.03
1442054193,115.0,115-229 kV,3,,,,2,0.0
1442054194,115.0,115-229 kV,3,,,,6,0.21
1442054195,115.0,115-229 kV,6,2,,,9,1.0
1442054196,115.0,115-229 kV,3,1,,,2,0.13
1442054197,115.0,115-229 kV,3,1,,,3,0.13
1442054198,115.0,115-229 kV,3,1,,,2,0.03
1442054200,115.0,115-229 kV,3,1,,,3,0.02
1442182685,115.0,115-229 kV,3,,,,2,0.0
1442182686,115.0,115-229 kV,3,,,,5,0.03
1442182687,115.0,115-229 kV,3,,,,2,0.02
1442182688,115.0,115-229 kV,3,,,,4,0.02
1442182695,115.0,115-229 kV,3,,,,4,0.18
1442182696,115.0,115-229 kV,3,,,,2,0.13
1442182697,115.0,115-229 kV,3,,,,4,0.16
1442182698,115.0,115-229 kV,3,,,,2,0.12
1442182700,115.0,115-229 kV,3,,,,3,0.01
1442182701,115.0,115-229 kV,3,1,,,3,0.06
1442240197,115.0,115-229 kV,3,1,,,2,0.02
1442240198,115.0,115-229 kV,3,1,,,3,0.05
1442240199,115.0,115-229 kV,3,,,,3,0.01
1442246882,230.0,230-344 kV,3,,,,2,0.09
1442246883,230.0,230-344 kV,3,,,,2,0.08
1442246884,230.0,230-344 kV,3,,,,2,0.07
1442246885,115.0,115-229 kV,6,2,,,3,0.16
1442246888,115.0,115-229 kV,3,,,,4,0.01
1442246889,115.0,115-229 kV,3,,,,2,0.01
1442246891,115.0,115-229 kV,3,,,,5,0.16
1442257748,230.0,230-344 kV,6,,,,2,0.11
1442257751,115.0,115-229 kV,3,1,,,2,0.14
1442257752,115.0,115-229 kV,3,1,,,5,0.06
1442257753,115.0,115-229 kV,3,1,,,5,0.06
1442257754,115.0,115-229 kV,3,,,,4,0.04
1442257755,115.0,115-229 kV,3,,,,4,0.04
1442257756,115.0,115-229 kV,3,,,,5,0.08
1442257757,115.0,115-229 kV,3,,,,5,0.08
1442426100,115.0,115-229 kV,3,1,,,5,0.13
1442426101,115.0,115-229 kV,3,1,,,4,0.13
1442426102,115.0,115-229 kV,3,,,,4,0.02
1442426103,115.0,115-229 kV,3,,,,4,0.02
1442426104,115.0,115-229 kV,3,,,,2,0.02
1442426106,115.0,115-229 kV,3,,,,2,0.08
1442426109,115.0,115-229 kV,3,,,,4,0.12
1442426110,115.0,115-229 kV,3,,,,3,0.11
1442426111,115.0,115-229 kV,6,2,,,2,0.06
1442490098,115.0,115-229 kV,3,,,,3,0.02
1442490099,115.0,115-229 kV,3,,,,2,0.01
1442500570,115.0,115-229 kV,3,,National Grid,,3,0.08
1442500571,115.0,115-229 kV,3,1,,,3,0.08
1442500572,115.0,115-229 kV,6,2,,,29,4.0
1442500573,115.0,115-229 kV,3,1,,,4,0.3
1442500574,115.0,115-229 kV,3,1,,,3,0.3
1442500575,115.0,115-229 kV,3,1,National Grid,,3,0.14
1442577738,115.0,115-229 kV,3,,,,3,0.01
1442577739,115.0,115-229 kV,3,,,,2,0.0
1442578783,115.0,115-229 kV,3,,,,2,0.01
1442599407,115.0,115-229 kV,3,,,,6,0.03
1442599408,115.0,115-229 kV,3,,,,4,0.02
1442599409,115.0,115-229 kV,3,,,,4,0.02
1442599410,115.0,115-229 kV,3,,,,2,0.06
1442727122,115.0,115-229 kV,3,,,,81,10.67
1442727123,115.0,115-229 kV,6,2,,,19,2.47
1442727126,115.0,115-229 kV,3,,,,5,0.21
1442734215,115.0,115-229 kV,3,,,,3,0.16
1442734216,115.0,115-229 kV,6,2,,,2,0.1
1442734218,115.0,115-229 kV,3,,,,2,0.04
1442860305,115.0,115-229 kV,3,,,,3,0.02
1442860306,115.0,115-229 kV,3,,,,3,0.01
1442860307,115.0,115-229 kV,3,,,,2,0.02
1442921968,115.0,115-229 kV,3,,,,5,0.08
1442933041,115.0,115-229 kV,3,,,,2,0.08
1442933042,115.0,115-229 kV,3,,,,2,0.05
1442933043,115.0,115-229 kV,3,,,,3,0.16
1442933044,115.0,115-229 kV,6,2,,,2,0.01
1442933045,115.0,115-229 kV,6,2,,,2,0.01
1442933046,115.0,115-229 kV,6,2,,,27,2.85
1442933047,115.0,115-229 kV,3,1,,,3,0.23
1442933048,115.0,115-229 kV,3,1,,,3,0.23
1442933049,115.0,115-229 kV,6,2,,,19,2.18
1442933050,115.0,115-229 kV,3,1,,,3,0.22
1442933051,115.0,115-229 kV,3,1,,,3,0.22
1442936522,115.0,115-229 kV,6,2,,,34,5.23
1442936523,115.0,115-229 kV,3,,,,130,19.11
1442936524,115.0,115-229 kV,3,,,,2,0.02
1443530195,115.0,115-229 kV,3,1,,,4,0.04
1443530196,115.0,115-229 kV,3,1,,,2,0.16
1443530197,115.0,115-229 kV,3,1,,,3,0.16
1443530198,115.0,115-229 kV,3,1,,,3,0.03
1443530199,115.0,115-229 kV,6,2,,,3,0.14
1443530209,115.0,115-229 kV,3,1,,,3,0.15
1443530210,115.0,115-229 kV,3,1,,,2,0.15
1443530211,115.0,115-229 kV,6,2,,,19,2.48
1443530212,115.0,115-229 kV,3,1,,,3,0.16
1443530213,115.0,115-229 kV,3,1,,,2,0.16
1443530214,115.0,115-229 kV,6,2,,,3,0.37
1443594803,115.0,115-229 kV,6,2,,,91,15.11
1443594804,115.0,115-229 kV,3,1,,,2,0.13
1443594805,115.0,115-229 kV,3,1,,,2,0.17
1443594806,115.0,115-229 kV,3,,,,2,0.04
1443610006,115.0,115-229 kV,3,,,,29,6.57
1443610007,115.0,115-229 kV,3,1,,,3,0.2
1443610020,115.0,115-229 kV,3,1,,,2,0.06
1443610021,115.0,115-229 kV,3,1,,,2,0.05
1443692751,115.0,115-229 kV,3,1,,,2,0.16
1443692752,115.0,115-229 kV,3,,,,4,0.05
1443692754,115.0,115-229 kV,3,,,,8,0.14
1443692755,345.0,345-499 kV,3,,,,2,0.01
1443692756,115.0,115-229 kV,3,,,,4,0.04
1443692758,115.0,115-229 kV,,,,,4,0.05
1443692759,115.0,115-229 kV,3,,,,6,0.08
1443692760,115.0,115-229 kV,,,,,6,0.08
1443692761,115.0,115-229 kV,3,,,,6,0.07
1443692762,115.0,115-229 kV,3,,,,7,0.09
1443692763,115.0,115-229 kV,,,,,3,0.03
1454984828,115.0,115-229 kV,,,,,6,0.42
1454984978,230.0,230-344 kV,,,,,3,0.05
1454985917,500.0,500+ kV,3,,,,2,0.07
1454985918,500.0,500+ kV,3,,,,2,0.07
1454985919,500.0,500+ kV,3,,,,2,0.07
1454985920,500.0,500+ kV,3,,,,2,0.09
1454985921,500.0,500+ kV,3,,,,2,0.09
1459383164,115.0,115-229 kV,,,Hydro One,,4,0.4
1484405643,115.0,115-229 kV,3,,,,3,0.05
1491355265,115.0,115-229 kV,6,2,Hydro One,,7,0.6
5565585,115.0,115-229 kV,3,,Eversource,Jackman - Tuttle Hill 115kV transmission line,72,8.49
5609714,115.0,115-229 kV,6,2,National Grid,,95,21.76
5610132,115.0,115-229 kV,3,,National Grid,Hoosick - Boyntonville - North Troy 115kV transmission line,112,17.78
5611250,115.0,115-229 kV,3,,National Grid,Hoosick - Boyntonville - North Troy 115kV transmission line,63,10.72
5627955,115.0,115-229 kV,3,,,,30,3.72
5628311,115.0,115-229 kV,3,1,,,75,11.42
5629026,115.0,115-229 kV,6,2,,,122,22.18
5629548,115.0,115-229 kV,3,,,,42,8.42
5629732,115.0,115-229 kV,3,,,,34,7.12
5630291,115.0,115-229 kV,6,1,,,160,32.53
5630859,115.0,115-229 kV,3,,,,48,4.35
5630864,115.0,115-229 kV,6,2,,,72,6.7
5631472,115.0,115-229 kV,3,1,,,27,3.61
8735232,765.0,500+ kV,3,,Hydro-Québec,HQ-7040 Chateauguay-Massena IPL,149,55.55
8735708,115.0,115-229 kV,3,,National Grid,,38,5.37
8735812,115.0,115-229 kV,,,National Grid,,202,29.46
8736439,115.0,115-229 kV,3,,,,36,7.26
8736606,115.0,115-229 kV,3,,National Grid,,44,3.79
8736740,115.0,115-229 kV,3,,,,14,4.18
8738276,115.0,115-229 kV,,,,,28,7.15
8738369,115.0,115-229 kV,6,2,Cornwall Electric,,44,13.19
8738658,115.0,115-229 kV,6,2,National Grid,,74,11.51
8739884,115.0,115-229 kV,3,,National Grid,,152,31.73
8740246,115.0,115-229 kV,6,2,,,78,12.66
8741307,115.0,115-229 kV,6,,,,106,17.34
18814995,115.0,115-229 kV,6,,National Grid,Bellows Falls - Monadnock - Fitzwilliam - East Winchendon - Ashburnham - Flagg Pond 115kV transmission lines,172,43.91
18815144,115.0,115-229 kV,3,,Eversource,Tuttle Hill - North Keene 115kV transmission line,220,31.0
18823171,115.0,115-229 kV,3,,Eversource,Chestnut Hill - Vernon VT- Vernon Road 115kV transmission line,61,7.59
18836644,115.0,115-229 kV,3,1,National Grid,Slayton Hill - Ascutney - Michael Avenue - Bellows Falls 115kV transmission line,469,59.65
18874640,115.0,115-229 kV,3,,Eversource,North Road - Webster 115kV transmission line,293,35.97
18876213,115.0,115-229 kV,3,,Eversource,Ascutney - North Road 115kV transmission line,208,25.82
19674376,115.0,115-229 kV,3,,Vermont Electric Power Company,West Rutland - Florence - Middlebury Transmission Line,297,45.11
19674414,345.0,345-499 kV,3,,Vermont Electric Power Company,West Rutland - New Haven Transmission Line,303,57.13
19680217,115.0,115-229 kV,3,,Vermont Electric Power Company,Sheffield - Lyndonville Transmission Line,130,19.31
19681715,115.0,115-229 kV,3,,Vermont Electric Power Company,St. Johnsbury - Littleton transmission line,106,15.35
19685694,115.0,115-229 kV,3,,Vermont Electric Power Company,Essex - IBM - Stowe - Middlesex Transmission Line,234,32.64
19687590,115.0,115-229 kV,3,,Vermont Electric Power Company,Sandbar - Georgia Transmission Line,98,14.25
19687988,115.0,115-229 kV,3,,Vermont Electric Power Company,Essex - Sandbar Transmission Line,148,17.97
19689210,115.0,115-229 kV,3,,Vermont Electric Power Company,Sandbar - South Hero - Plattsburgh Transmission Line,28,3.76
19692800,115.0,115-229 kV,3,,Vermont Electric Power Company,Georgia - St. Albans - Highgate Converter - Highgate 115kV transmission line,221,26.96
19693800,115.0,115-229 kV,3,,Vermont Electric Power Company,Highgate - Jay VT 115kV transmission line,218,36.25
19694148,115.0,115-229 kV,3,,Vermont Electric Power Company,Georgia - East Fairfax 115kV transmission line,164,23.42
19694312,115.0,115-229 kV,3,,Vermont Electric Power Company,Sandbar - South Hero - Plattsburgh Transmission Line,101,11.23
19702823,115.0,115-229 kV,3,,Vermont Electric Power Company,Chelsea VT - Hartford VT Transmission Line,272,34.45
19705617,115.0,115-229 kV,3,,Vermont Electric Power Company,Newport - Poste de Stanstead 115kV transmission line,52,7.6
19706782,115.0,115-229 kV,3,,Vermont Electric Power Company,Coolidge - Cold River Transmission Line,213,29.34
19708260,115.0,115-229 kV,3,,Vermont Electric Power Company;Vermont Electric Cooperative,Jay VT - Newport - Irasburg 115kV transmission line,18,2.37
19708854,115.0,115-229 kV,3,,Vermont Electric Power Company,West Rutland - Blissville Transmission Line,138,18.16
19715499,115.0,115-229 kV,3,,Vermont Electric Power Company,North Rutland - West Rutland Transmission Line,59,7.76
19717155,115.0,115-229 kV,3,,Vermont Electric Power Company,Berlin VT - Barre VT Transmission Line,73,9.0
19720275,345.0,345-499 kV,3,,Vermont Electric Power Company,Vernon VT - Coolidge Transmission Line,418,82.1
19731874,115.0,115-229 kV,3,,Vermont Electric Power Company,Ascutney - Coolidge Transmission Line,175,22.49
20056540,115.0,115-229 kV,3,,NYSEG,,308,60.76
20056768,115.0,115-229 kV,,,,,86,22.3
20056839,115.0,115-229 kV,6,,,,19,6.46
20058382,115.0,115-229 kV,3,,New York Power Authority,Sandbar - South Hero - Plattsburgh 115kV transmission line,58,11.93
20058417,115.0,115-229 kV,,,,,33,5.8
20058769,115.0,115-229 kV,,,,,51,23.69
20072434,115.0,115-229 kV,3,,,,112,31.71
20072720,115.0,115-229 kV,3,,,,13,3.53
20074059,115.0,115-229 kV,3,,National Grid,,420,70.46
20075005,115.0,115-229 kV,3,,NYSEG,,161,32.12
20075760,345.0,345-499 kV,3,,,,145,41.4
20076721,345.0,345-499 kV,3,,,,144,41.4
20079231,115.0,115-229 kV,6,2,,,55,11.01
20089571,115.0,115-229 kV,3,,National Grid,,167,16.79
20091935,115.0,115-229 kV,3,,,,178,22.09
20095004,115.0,115-229 kV,6,2,National Grid,,125,22.41
20098681,230.0,230-344 kV,3,,,,106,17.84
20098843,115.0,115-229 kV,6,2,,,70,12.91
20098863,115.0,115-229 kV,6,2,National Grid,,113,20.07
20098865,115.0,115-229 kV,6,2,National Grid,,145,26.62
20098866,115.0,115-229 kV,6,2,National Grid,,229,35.82
20114390,115.0,115-229 kV,3,,,,65,10.4
20114904,115.0,115-229 kV,6,2,,,22,1.95
20114986,115.0,115-229 kV,6,2,National Grid,,28,4.62
20130204,115.0,115-229 kV,6,2,National Grid,,128,21.87
20132254,115.0,115-229 kV,3,,,,29,6.04
20133610,115.0,115-229 kV,6,,National Grid,,78,14.61
20618094,115.0,115-229 kV,6,2,,,29,6.6
20618123,115.0,115-229 kV,3,,,,68,9.01
20618329,115.0,115-229 kV,3,,National Grid,Ticonderoga - Whitehall 115kV transmission line,91,32.7
20619752,115.0,115-229 kV,3,,,,87,16.03
20620105,115.0,115-229 kV,3,,,,14,1.07
20620476,115.0,115-229 kV,3,,National Grid,Whitehall - Blissville Transmission Line,53,9.57
20620678,115.0,115-229 kV,6,2,National Grid,,172,33.27
20620756,115.0,115-229 kV,6,2,,,14,1.37
37890242,230.0,230-344 kV,3,,National Grid,Eastover - Rotterdam 230kV Transmission Line,203,38.0
39613246,115.0,115-229 kV,3,,,,45,8.64
79293028,230.0,230-344 kV,3,,,,10,3.57
79293029,115.0,115-229 kV,,,,,34,8.32
79293031,230.0,230-344 kV,3,,,,10,3.54
79293033,115.0,115-229 kV,,,,,15,2.54
79293035,230.0,230-344 kV,6,,,,8,2.67
79293036,230.0,230-344 kV,6,,,,19,6.9
79293047,115.0,115-229 kV,3,,,,9,3.26
79293048,115.0,115-229 kV,,,,,18,3.35
81128995,115.0,115-229 kV,,,,,2,0.03
82515700,450.0,345-499 kV,3,,National Grid,HVDC Quebec - New England,1139,214.06
84652733,115.0,115-229 kV,6,2,,,44,13.43
86472974,115.0,115-229 kV,6,2,,,8,0.65
92195744,230.0,230-344 kV,3,,,,10,3.6
92196595,230.0,230-344 kV,3,,,,10,3.63
107381166,115.0,115-229 kV,3,,National Grid,,41,6.53
107756548,120.0,115-229 kV,3,,Hydro-Québec,Bedford Qc - Highgate Vt - 120kV,120,17.69
110486469,115.0,115-229 kV,3,,National Grid,,3,0.06
128556150,115.0,115-229 kV,3,,,,12,1.39
138359802,115.0,115-229 kV,3,,,,68,10.97
138387981,345.0,345-499 kV,3,,Vermont Electric Power Company,Coolidge - West Rutland Transmission Line,227,44.13
138388088,115.0,115-229 kV,6,2,,,37,3.99
138502755,765.0,500+ kV,3,,New York Power Authority,Marcy Sub NYPA to Dennison Sub NYPA 765KV,543,215.84
138895560,230.0,230-344 kV,3,,Vermont Electric Power Company,Comerford - Granite Transmission Line,282,52.3
138927369,345.0,345-499 kV,3,,Vermont Electric Power Company,Newfane - Coolidge Transmission Line,291,57.09
139469241,230.0,230-344 kV,3,,National Grid,Comerford ‑ North Litchfield,945,170.34
139469251,230.0,230-344 kV,3,,National Grid,Comerford ‑ Dunbarton Tap,818,145.87
139587363,115.0,115-229 kV,3,1,,,5,0.19
139790982,115.0,115-229 kV,3,,,,18,2.24
139791515,115.0,115-229 kV,3,,,Johnson-Maplewood 115kV transmission line,34,4.21
139791752,115.0,115-229 kV,3,,,,2,0.09
139809045,115.0,115-229 kV,,,,,9,1.22
139952569,115.0,115-229 kV,3,,Vermont Electric Power Company,Hoosick - Bennington Transmission Line,81,9.83
139956350,115.0,115-229 kV,6,2,,,89,8.69
139956354,115.0,115-229 kV,3,,,,4,0.15
140090499,115.0,115-229 kV,3,1,,,22,3.99
140090500,115.0,115-229 kV,3,1,,,105,13.04
140246346,115.0,115-229 kV,3,,,,12,1.41
140369144,115.0,115-229 kV,3,,,,18,2.29
140369146,115.0,115-229 kV,6,2,,,16,1.33
140369154,115.0,115-229 kV,3,1,,,38,6.52
140369164,115.0,115-229 kV,3,1,,,25,3.98
140369167,115.0,115-229 kV,6,2,,,5,0.43
140624892,115.0,115-229 kV,3,,,,4,0.05
140624893,115.0,115-229 kV,3,,,,3,0.05
140624894,115.0,115-229 kV,3,,,,5,0.03
140798610,115.0,115-229 kV,3,,,,3,0.05
140798611,115.0,115-229 kV,3,,,,3,0.05
141049536,115.0,115-229 kV,6,2,,,34,5.82
141049549,115.0,115-229 kV,3,,,,4,0.14
141078308,345.0,345-499 kV,3,,Vermont Electric Power Company,Vermont Yankee - Vernon VT 345kV transmission line,8,0.64
141078309,345.0,345-499 kV,3,,Vermont Electric Power Company,Vermont Yankee - Vernon VT 345kV transmission line,6,0.47
141078314,115.0,115-229 kV,3,,Eversource,Emerald Street - Swanzey - Westport - Chestnut Hill 115kV transmission line,186,18.91
141116763,115.0,115-229 kV,3,,Eversource,Weare - Jackman 115kV transmission line,191,24.93
141116815,115.0,115-229 kV,,,,,41,6.13
141116829,115.0,115-229 kV,3,,Eversource,Emerald Street - Monadnock 115kV transmission line,158,17.92
141160806,115.0,115-229 kV,,,,,33,21.04
141160808,115.0,115-229 kV,,,,,3,0.15
141161115,115.0,115-229 kV,,,,,46,4.15
141163175,115.0,115-229 kV,3,,,,47,6.58
141165709,115.0,115-229 kV,3,,,,2,0.03
141165711,115.0,115-229 kV,3,,,,3,0.03
141165900,115.0,115-229 kV,3,,,,7,0.55
141165998,115.0,115-229 kV,3,,,,39,5.79
142217254,115.0,115-229 kV,6,2,,,17,1.82
142661417,115.0,115-229 kV,3,,,,2,0.03
142712698,115.0,115-229 kV,3,,,,64,11.02
145873864,115.0,115-229 kV,3,,Vermont Electric Power Company,St. Albans Tap,19,1.71
149575898,115.0,115-229 kV,3,,National Grid,,11,1.03
152163201,115.0,115-229 kV,3,,Vermont Electric Power Company,Tafts Corner - Essex - Lime Kiln 115kV transmission line,42,5.11
161897428,345.0,345-499 kV,6,2,,,92,19.12
162319876,115.0,115-229 kV,6,2,,,7,0.98
162319877,115.0,115-229 kV,3,,,,3,0.21
162319878,115.0,115-229 kV,3,,,,5,0.44
162320040,115.0,115-229 kV,3,1,,,3,0.19
162320149,115.0,115-229 kV,6,2,,,20,2.79
165887159,450.0,345-499 kV,3,,Vermont Electric Power Company,HVDC Quebec - New England Transmission Line,328,84.24
166222249,230.0,230-344 kV,3,,National Grid,Comerford - Littleton - Moore 230kV transmission line,94,10.77
166222250,230.0,230-344 kV,3,,National Grid,Comerford - Littleton - Moore 230kV transmission line,96,10.96
166226183,115.0,115-229 kV,3,,Eversource,Littleton - Moore - Whitefield Transmission Line,227,27.72
168587557,765.0,500+ kV,3,,,,3,0.05
168587560,230.0,230-344 kV,3,,,,3,0.26
168587561,230.0,230-344 kV,3,,,,3,0.26
168587562,230.0,230-344 kV,6,,,,37,12.71
168587563,765.0,500+ kV,3,,,,3,0.14
168587564,765.0,500+ kV,3,,,,3,0.05
168587565,765.0,500+ kV,3,,,,3,0.05
168587566,765.0,500+ kV,3,,,,4,0.18
168587567,765.0,500+ kV,3,,,,6,0.31
168587568,765.0,500+ kV,3,,,,7,0.31
168747184,230.0,230-344 kV,,,,,6,0.09
168747185,345.0,345-499 kV,3,,,Edic - Marcy,15,2.23
168747186,230.0,230-344 kV,3,,,,385,67.8
168747187,230.0,230-344 kV,3,,,,491,85.41
168747188,765.0,500+ kV,,,,,2,0.08
168747189,765.0,500+ kV,,,,,2,0.07
168747190,345.0,345-499 kV,,,,,2,0.02
168747191,345.0,345-499 kV,,,,,2,0.02
168747192,345.0,345-499 kV,,,,,2,0.02
168747195,345.0,345-499 kV,,,,,2,0.02
168747197,345.0,345-499 kV,,,,,2,0.02
168747198,345.0,345-499 kV,,,,,2,0.02
168747199,345.0,345-499 kV,,,,,2,0.02
168747200,345.0,345-499 kV,,,,,2,0.02
168747201,345.0,345-499 kV,,,,,2,0.02
168747202,345.0,345-499 kV,,,,,2,0.02
168747203,765.0,500+ kV,3,,,,2,0.08
168747205,345.0,345-499 kV,,,,,2,0.02
168747206,765.0,500+ kV,,,,,2,0.08
168747207,345.0,345-499 kV,,,,,2,0.02
168747208,345.0,345-499 kV,,,,,2,0.03
168747210,345.0,345-499 kV,,,,,2,0.02
168747212,765.0,500+ kV,3,,,,3,0.07
168747213,765.0,500+ kV,,,,,3,0.11
168747214,345.0,345-499 kV,,,,,3,0.08
168747216,765.0,500+ kV,,,,,3,0.05
168747217,765.0,500+ kV,,,,,3,0.06
168747218,345.0,345-499 kV,,,,,3,0.04
168747219,345.0,345-499 kV,,,,,3,0.05
168747220,345.0,345-499 kV,,,,,3,0.05
168747221,765.0,500+ kV,,,,,3,0.06
168747222,765.0,500+ kV,,,,,3,0.14
168747224,345.0,345-499 kV,,,,,3,0.08
168747225,230.0,230-344 kV,3,,National Grid,,8,0.66
168747226,765.0,500+ kV,,,,,3,0.43
168747227,345.0,345-499 kV,,,,,3,0.04
168747228,765.0,500+ kV,3,,,,3,0.07
168747229,765.0,500+ kV,,,,,3,0.17
168747232,345.0,345-499 kV,3,,Niagra Mohawk,Marcy Sub NYPA to New Scotland Sub NM 345KV,3,0.27
168747234,765.0,500+ kV,3,,,,4,0.16
168747235,345.0,345-499 kV,,,,,4,0.08
168747236,345.0,345-499 kV,,,,,4,0.06
168747237,345.0,345-499 kV,3,,,Coopers Corners - Marcy,3,0.27
