GEN UID,Bus ID,Unit Group,Unit Type,Fuel,PMin MW,PMax MW,Min Down Time Hr,Min Up Time Hr,Ramp Rate MW/Min,Start Time Cold Hr,Start Time Warm Hr,Start Time Hot Hr,Start Heat Cold MBTU,Start Heat Warm MBTU,Start Heat Hot MBTU,Fuel Price $/MMBTU,Fixed Cost($/hr),Output_pct_0,Output_pct_1,Output_pct_2,HR_avg_0,HR_incr_1,HR_incr_2
EIA_50031_3983,562,H_50031,Hydro,Hydro,0.0,1.5,0,0,0.3,0,0,0,0,0,0,0.0,0.75,0.0,0.0,1.0,0.0,5.0,5.0
EIA_50031_3986,562,H_50031,Hydro,Hydro,0.0,1.5,0,0,0.3,0,0,0,0,0,0,0.0,0.75,0.0,0.0,1.0,0.0,5.0,5.0
EIA_50034_GEN1,333,H_50034,Hydro,Hydro,0.0,2.5,0,0,0.5,0,0,0,0,0,0,0.0,1.25,0.0,0.0,1.0,0.0,5.0,5.0
EIA_50079_GEN1,324,H_50079,Hydro,Hydro,0.0,0.8,0,0,0.16,0,0,0,0,0,0,0.0,0.4,0.0,0.0,1.0,0.0,5.0,5.0
EIA_50079_GEN2,324,H_50079,Hydro,Hydro,0.0,0.6,0,0,0.12,0,0,0,0,0,0,0.0,0.3,0.0,0.0,1.0,0.0,5.0,5.0
EIA_50093_WT,19,H_50093,Hydro,Hydro,0.0,1.6,0,0,0.32,0,0,0,0,0,0,0.0,0.8,0.0,0.0,1.0,0.0,5.0,5.0
EIA_50123_GEN1,134,H_50123,Hydro,Hydro,0.0,1.2,0,0,0.24,0,0,0,0,0,0,0.0,0.6,0.0,0.0,1.0,0.0,5.0,5.0
EIA_50136_CG1,444,G_50136,Gas,Gas,0.03,0.1,2,2,0.01,4,2,1,30,15,8,3.5,0.05,0.0,0.3,1.0,0.0,35.0,35.0
EIA_50136_CG2,444,G_50136,Gas,Gas,0.03,0.1,2,2,0.01,4,2,1,30,15,8,3.5,0.05,0.0,0.3,1.0,0.0,35.0,35.0
EIA_50136_CG3,444,G_50136,Gas,Gas,0.03,0.1,2,2,0.01,4,2,1,30,15,8,3.5,0.05,0.0,0.3,1.0,0.0,35.0,35.0
EIA_50136_CG4,444,G_50136,Gas,Gas,0.03,0.1,2,2,0.01,4,2,1,30,15,8,3.5,0.05,0.0,0.3,1.0,0.0,35.0,35.0
EIA_50136_CG5,444,G_50136,Gas,Gas,0.03,0.1,2,2,0.01,4,2,1,30,15,8,3.5,0.05,0.0,0.3,1.0,0.0,35.0,35.0
EIA_50176_GEN1,149,H_50176,Hydro,Hydro,0.0,1.3,0,0,0.26,0,0,0,0,0,0,0.0,0.65,0.0,0.0,1.0,0.0,5.0,5.0
EIA_50176_GEN2,149,H_50176,Hydro,Hydro,0.0,1.3,0,0,0.26,0,0,0,0,0,0,0.0,0.65,0.0,0.0,1.0,0.0,5.0,5.0
EIA_50203_GEN1,682,G_50203,Gas,Gas,1.47,4.9,2,2,0.25,4,2,1,30,15,8,3.5,2.45,0.0,0.3,1.0,0.0,35.0,35.0
EIA_50268_HY1,500,H_50268,Hydro,Hydro,0.0,2.2,0,0,0.44,0,0,0,0,0,0,0.0,1.1,0.0,0.0,1.0,0.0,5.0,5.0
EIA_50269_HY1,500,H_50269,Hydro,Hydro,0.0,2.2,0,0,0.44,0,0,0,0,0,0,0.0,1.1,0.0,0.0,1.0,0.0,5.0,5.0
EIA_50280_GEN1,364,H_50280,Hydro,Hydro,0.0,1.5,0,0,0.3,0,0,0,0,0,0,0.0,0.75,0.0,0.0,1.0,0.0,5.0,5.0
EIA_50292_GEN2,441,G_50292,Gas,Gas,6.66,22.2,2,2,1.11,4,2,1,30,15,8,3.5,11.1,0.0,0.3,1.0,0.0,35.0,35.0
EIA_50292_GEN3,441,G_50292,Gas,Gas,3.18,10.6,2,2,0.53,4,2,1,30,15,8,3.5,5.3,0.0,0.3,1.0,0.0,35.0,35.0
EIA_50292_GEN5,441,G_50292,Gas,Gas,14.1,47.0,2,2,2.35,4,2,1,30,15,8,3.5,23.5,0.0,0.3,1.0,0.0,35.0,35.0
EIA_50292_GEN6,441,G_50292,Gas,Gas,14.7,49.0,2,2,2.45,4,2,1,30,15,8,3.5,24.5,0.0,0.3,1.0,0.0,35.0,35.0
EIA_50292_GEN7,441,G_50292,Gas,Gas,9.9,33.0,2,2,1.65,4,2,1,30,15,8,3.5,16.5,0.0,0.3,1.0,0.0,35.0,35.0
EIA_50315_1100,19,H_50315,Hydro,Hydro,0.0,0.5,0,0,0.1,0,0,0,0,0,0,0.0,0.25,0.0,0.0,1.0,0.0,5.0,5.0
EIA_50315_2600,19,H_50315,Hydro,Hydro,0.0,0.5,0,0,0.1,0,0,0,0,0,0,0.0,0.25,0.0,0.0,1.0,0.0,5.0,5.0
EIA_50354_1,14,H_50354,Hydro,Hydro,0.0,0.8,0,0,0.16,0,0,0,0,0,0,0.0,0.4,0.0,0.0,1.0,0.0,5.0,5.0
EIA_50354_2,14,H_50354,Hydro,Hydro,0.0,0.8,0,0,0.16,0,0,0,0,0,0,0.0,0.4,0.0,0.0,1.0,0.0,5.0,5.0
EIA_50354_3,14,H_50354,Hydro,Hydro,0.0,0.1,0,0,0.02,0,0,0,0,0,0,0.0,0.05,0.0,0.0,1.0,0.0,5.0,5.0
EIA_50368_CT1,525,G_50368,Gas,Gas,3.69,12.3,2,2,0.62,4,2,1,30,15,8,3.5,6.15,0.0,0.3,1.0,0.0,35.0,35.0
EIA_50368_CT2,525,G_50368,Gas,Gas,3.69,12.3,2,2,0.62,4,2,1,30,15,8,3.5,6.15,0.0,0.3,1.0,0.0,35.0,35.0
EIA_50368_TG2,525,G_50368,Gas,Gas,1.59,5.3,2,2,0.27,4,2,1,30,15,8,3.5,2.65,0.0,0.3,1.0,0.0,35.0,35.0
EIA_50416_GEN1,572,H_50416,Hydro,Hydro,0.0,0.2,0,0,0.04,0,0,0,0,0,0,0.0,0.1,0.0,0.0,1.0,0.0,5.0,5.0
EIA_50416_GEN2,572,H_50416,Hydro,Hydro,0.0,0.2,0,0,0.04,0,0,0,0,0,0,0.0,0.1,0.0,0.0,1.0,0.0,5.0,5.0
EIA_50416_GEN3,572,H_50416,Hydro,Hydro,0.0,0.2,0,0,0.04,0,0,0,0,0,0,0.0,0.1,0.0,0.0,1.0,0.0,5.0,5.0
EIA_50416_GEN4,572,H_50416,Hydro,Hydro,0.0,0.2,0,0,0.04,0,0,0,0,0,0,0.0,0.1,0.0,0.0,1.0,0.0,5.0,5.0
EIA_50416_GEN5,572,H_50416,Hydro,Hydro,0.0,0.2,0,0,0.04,0,0,0,0,0,0,0.0,0.1,0.0,0.0,1.0,0.0,5.0,5.0
EIA_50427_GEN3,127,G_50427,Gas,Gas,0.33,1.1,2,2,0.06,4,2,1,30,15,8,3.5,0.55,0.0,0.3,1.0,0.0,35.0,35.0
EIA_50427_GEN4,127,G_50427,Gas,Gas,0.45,1.5,2,2,0.08,4,2,1,30,15,8,3.5,0.75,0.0,0.3,1.0,0.0,35.0,35.0
EIA_50449_GEN1,671,G_50449,Gas,Gas,10.41,34.7,2,2,1.74,4,2,1,30,15,8,3.5,17.35,0.0,0.3,1.0,0.0,35.0,35.0
EIA_50449_GEN2,671,G_50449,Gas,Gas,5.16,17.2,2,2,0.86,4,2,1,30,15,8,3.5,8.6,0.0,0.3,1.0,0.0,35.0,35.0
EIA_50450_GEN1,164,G_50450,Gas,Gas,15.54,51.8,2,2,2.59,4,2,1,30,15,8,3.5,25.9,0.0,0.3,1.0,0.0,35.0,35.0
EIA_50450_GEN2,164,G_50450,Gas,Gas,4.86,16.2,2,2,0.81,4,2,1,30,15,8,3.5,8.1,0.0,0.3,1.0,0.0,35.0,35.0
EIA_50451_GEN1,469,G_50451,Gas,Gas,13.14,43.8,2,2,2.19,4,2,1,30,15,8,3.5,21.9,0.0,0.3,1.0,0.0,35.0,35.0
EIA_50451_GEN2,469,G_50451,Gas,Gas,5.79,19.3,2,2,0.97,4,2,1,30,15,8,3.5,9.65,0.0,0.3,1.0,0.0,35.0,35.0
EIA_50458_GEN1,699,G_50458,Gas,Gas,22.44,74.8,2,2,3.74,4,2,1,30,15,8,3.5,37.4,0.0,0.3,1.0,0.0,35.0,35.0
EIA_50458_GEN2,699,G_50458,Gas,Gas,16.26,54.2,2,2,2.71,4,2,1,30,15,8,3.5,27.1,0.0,0.3,1.0,0.0,35.0,35.0
EIA_50472_GEN1,465,B_50472,Biomass,Biomass,5.4,18.0,4,4,0.36,6,3,1,40,20,10,3.0,9.0,0.0,0.3,1.0,0.0,40.0,40.0
EIA_50472_GEN2,465,B_50472,Biomass,Biomass,5.4,18.0,4,4,0.36,6,3,1,40,20,10,3.0,9.0,0.0,0.3,1.0,0.0,40.0,40.0
EIA_50512_GEN1,573,H_50512,Hydro,Hydro,0.0,14.5,0,0,2.9,0,0,0,0,0,0,0.0,7.25,0.0,0.0,1.0,0.0,5.0,5.0
EIA_50512_GEN2,573,H_50512,Hydro,Hydro,0.0,14.5,0,0,2.9,0,0,0,0,0,0,0.0,7.25,0.0,0.0,1.0,0.0,5.0,5.0
EIA_50512_GEN3,573,H_50512,Hydro,Hydro,0.0,3.6,0,0,0.72,0,0,0,0,0,0,0.0,1.8,0.0,0.0,1.0,0.0,5.0,5.0
EIA_50513_GEN1,25,H_50513,Hydro,Hydro,0.0,2.5,0,0,0.5,0,0,0,0,0,0,0.0,1.25,0.0,0.0,1.0,0.0,5.0,5.0
EIA_50514_GEN1,364,H_50514,Hydro,Hydro,0.0,2.5,0,0,0.5,0,0,0,0,0,0,0.0,1.25,0.0,0.0,1.0,0.0,5.0,5.0
EIA_50514_GEN2,364,H_50514,Hydro,Hydro,0.0,2.5,0,0,0.5,0,0,0,0,0,0,0.0,1.25,0.0,0.0,1.0,0.0,5.0,5.0
EIA_50568_GEN1,399,B_50568,Biomass,Biomass,0.24,0.8,4,4,0.02,6,3,1,40,20,10,3.0,0.4,0.0,0.3,1.0,0.0,40.0,40.0
EIA_50568_GEN2,399,B_50568,Biomass,Biomass,0.24,0.8,4,4,0.02,6,3,1,40,20,10,3.0,0.4,0.0,0.3,1.0,0.0,40.0,40.0
EIA_50568_GEN3,399,B_50568,Biomass,Biomass,0.24,0.8,4,4,0.02,6,3,1,40,20,10,3.0,0.4,0.0,0.3,1.0,0.0,40.0,40.0
EIA_50568_GEN4,399,B_50568,Biomass,Biomass,0.24,0.8,4,4,0.02,6,3,1,40,20,10,3.0,0.4,0.0,0.3,1.0,0.0,40.0,40.0
EIA_50568_GEN5,399,B_50568,Biomass,Biomass,0.48,1.6,4,4,0.03,6,3,1,40,20,10,3.0,0.8,0.0,0.3,1.0,0.0,40.0,40.0
EIA_50568_GEN6,399,B_50568,Biomass,Biomass,0.48,1.6,4,4,0.03,6,3,1,40,20,10,3.0,0.8,0.0,0.3,1.0,0.0,40.0,40.0
EIA_50568_GEN7,399,B_50568,Biomass,Biomass,0.48,1.6,4,4,0.03,6,3,1,40,20,10,3.0,0.8,0.0,0.3,1.0,0.0,40.0,40.0
EIA_50568_GEN8,399,B_50568,Biomass,Biomass,0.48,1.6,4,4,0.03,6,3,1,40,20,10,3.0,0.8,0.0,0.3,1.0,0.0,40.0,40.0
EIA_50649_GEN1,444,B_50649,Biomass,Biomass,4.32,14.4,4,4,0.29,6,3,1,40,20,10,3.0,7.2,0.0,0.3,1.0,0.0,40.0,40.0
EIA_50652_GEN1,534,H_50652,Hydro,Hydro,0.0,1.5,0,0,0.3,0,0,0,0,0,0,0.0,0.75,0.0,0.0,1.0,0.0,5.0,5.0
EIA_50652_GEN2,534,H_50652,Hydro,Hydro,0.0,1.5,0,0,0.3,0,0,0,0,0,0,0.0,0.75,0.0,0.0,1.0,0.0,5.0,5.0
EIA_50656_GEN1,456,B_50656,Biomass,Biomass,7.35,24.5,4,4,0.49,6,3,1,40,20,10,3.0,12.25,0.0,0.3,1.0,0.0,40.0,40.0
EIA_50662_GEN1,240,B_50662,Biomass,Biomass,9.0,30.0,4,4,0.6,6,3,1,40,20,10,3.0,15.0,0.0,0.3,1.0,0.0,40.0,40.0
EIA_50744_GEN1,92,G_50744,Gas,Gas,11.64,38.8,2,2,1.94,4,2,1,30,15,8,3.5,19.4,0.0,0.3,1.0,0.0,35.0,35.0
EIA_50744_GEN2,92,G_50744,Gas,Gas,4.8,16.0,2,2,0.8,4,2,1,30,15,8,3.5,8.0,0.0,0.3,1.0,0.0,35.0,35.0
EIA_50744_GEN3,92,O_50744,Oil,Oil,0.22,1.1,1,1,0.11,2,1,0,10,5,2,12.0,0.55,0.0,0.2,1.0,0.0,80.0,80.0
EIA_50759_GEN1,572,H_50759,Hydro,Hydro,0.0,2.1,0,0,0.42,0,0,0,0,0,0,0.0,1.05,0.0,0.0,1.0,0.0,5.0,5.0
EIA_50759_GEN2,572,H_50759,Hydro,Hydro,0.0,2.1,0,0,0.42,0,0,0,0,0,0,0.0,1.05,0.0,0.0,1.0,0.0,5.0,5.0
EIA_50768_1,54,H_50768,Hydro,Hydro,0.0,3.4,0,0,0.68,0,0,0,0,0,0,0.0,1.7,0.0,0.0,1.0,0.0,5.0,5.0
EIA_50882_GEN1,423,B_50882,Biomass,Biomass,15.3,51.0,4,4,1.02,6,3,1,40,20,10,3.0,25.5,0.0,0.3,1.0,0.0,40.0,40.0
EIA_50907_UNT1,171,B_50907,Biomass,Biomass,0.51,1.7,4,4,0.03,6,3,1,40,20,10,3.0,0.85,0.0,0.3,1.0,0.0,40.0,40.0
EIA_50907_UNT2,171,B_50907,Biomass,Biomass,0.51,1.7,4,4,0.03,6,3,1,40,20,10,3.0,0.85,0.0,0.3,1.0,0.0,40.0,40.0
EIA_50978_GEN1,241,G_50978,Gas,Gas,10.5,35.0,2,2,1.75,4,2,1,30,15,8,3.5,17.5,0.0,0.3,1.0,0.0,35.0,35.0
EIA_50978_GEN2,241,G_50978,Gas,Gas,10.5,35.0,2,2,1.75,4,2,1,30,15,8,3.5,17.5,0.0,0.3,1.0,0.0,35.0,35.0
EIA_50978_GEN3,241,G_50978,Gas,Gas,6.9,23.0,2,2,1.15,4,2,1,30,15,8,3.5,11.5,0.0,0.3,1.0,0.0,35.0,35.0
EIA_51033_GEN1,55,H_51033,Hydro,Hydro,0.0,7.0,0,0,1.4,0,0,0,0,0,0,0.0,3.5,0.0,0.0,1.0,0.0,5.0,5.0
EIA_51034_GEN1,13,H_51034,Hydro,Hydro,0.0,6.5,0,0,1.3,0,0,0,0,0,0,0.0,3.25,0.0,0.0,1.0,0.0,5.0,5.0
EIA_51034_GEN2,13,H_51034,Hydro,Hydro,0.0,6.5,0,0,1.3,0,0,0,0,0,0,0.0,3.25,0.0,0.0,1.0,0.0,5.0,5.0
EIA_51038_GEN1,438,B_51038,Biomass,Biomass,3.3,11.0,4,4,0.22,6,3,1,40,20,10,3.0,5.5,0.0,0.3,1.0,0.0,40.0,40.0
EIA_52058_01,110,H_52058,Hydro,Hydro,0.0,0.2,0,0,0.04,0,0,0,0,0,0,0.0,0.1,0.0,0.0,1.0,0.0,5.0,5.0
EIA_52058_02,110,H_52058,Hydro,Hydro,0.0,0.2,0,0,0.04,0,0,0,0,0,0,0.0,0.1,0.0,0.0,1.0,0.0,5.0,5.0
EIA_52058_03,110,H_52058,Hydro,Hydro,0.0,0.2,0,0,0.04,0,0,0,0,0,0,0.0,0.1,0.0,0.0,1.0,0.0,5.0,5.0
EIA_52058_04,110,H_52058,Hydro,Hydro,0.0,0.2,0,0,0.04,0,0,0,0,0,0,0.0,0.1,0.0,0.0,1.0,0.0,5.0,5.0
EIA_52058_05,110,H_52058,Hydro,Hydro,0.0,0.2,0,0,0.04,0,0,0,0,0,0,0.0,0.1,0.0,0.0,1.0,0.0,5.0,5.0
EIA_52091_01-8N,126,O_52091,Oil,Oil,0.16,0.8,1,1,0.08,2,1,0,10,5,2,12.0,0.4,0.0,0.2,1.0,0.0,80.0,80.0
EIA_52091_02-8P,126,O_52091,Oil,Oil,0.2,1.0,1,1,0.1,2,1,0,10,5,2,12.0,0.5,0.0,0.2,1.0,0.0,80.0,80.0
EIA_52091_03-8L,126,O_52091,Oil,Oil,0.2,1.0,1,1,0.1,2,1,0,10,5,2,12.0,0.5,0.0,0.2,1.0,0.0,80.0,80.0
EIA_52168_GEN2,451,G_52168,Gas,Gas,4.8,16.0,2,2,0.8,4,2,1,30,15,8,3.5,8.0,0.0,0.3,1.0,0.0,35.0,35.0
EIA_52168_GEN3,451,G_52168,Gas,Gas,3.69,12.3,2,2,0.62,4,2,1,30,15,8,3.5,6.15,0.0,0.3,1.0,0.0,35.0,35.0
EIA_52168_GEN4,451,G_52168,Gas,Gas,3.69,12.3,2,2,0.62,4,2,1,30,15,8,3.5,6.15,0.0,0.3,1.0,0.0,35.0,35.0
EIA_52168_U0007,451,O_52168,Oil,Oil,0.3,1.5,1,1,0.15,2,1,0,10,5,2,12.0,0.75,0.0,0.2,1.0,0.0,80.0,80.0
EIA_54034_GEN1,615,G_54034,Gas,Gas,14.1,47.0,2,2,2.35,4,2,1,30,15,8,3.5,23.5,0.0,0.3,1.0,0.0,35.0,35.0
EIA_54034_GEN2,615,G_54034,Gas,Gas,9.72,32.4,2,2,1.62,4,2,1,30,15,8,3.5,16.2,0.0,0.3,1.0,0.0,35.0,35.0
EIA_54041_GEN1,463,G_54041,Gas,Gas,12.99,43.3,2,2,2.17,4,2,1,30,15,8,3.5,21.65,0.0,0.3,1.0,0.0,35.0,35.0
EIA_54041_GEN2,463,G_54041,Gas,Gas,12.99,43.3,2,2,2.17,4,2,1,30,15,8,3.5,21.65,0.0,0.3,1.0,0.0,35.0,35.0
EIA_54041_GEN3,463,G_54041,Gas,Gas,12.99,43.3,2,2,2.17,4,2,1,30,15,8,3.5,21.65,0.0,0.3,1.0,0.0,35.0,35.0
EIA_54041_GEN4,463,G_54041,Gas,Gas,23.4,78.0,2,2,3.9,4,2,1,30,15,8,3.5,39.0,0.0,0.3,1.0,0.0,35.0,35.0
EIA_54076_GEN1,77,G_54076,Gas,Gas,10.23,34.1,2,2,1.71,4,2,1,30,15,8,3.5,17.05,0.0,0.3,1.0,0.0,35.0,35.0
EIA_54076_GEN2,77,G_54076,Gas,Gas,13.38,44.6,2,2,2.23,4,2,1,30,15,8,3.5,22.3,0.0,0.3,1.0,0.0,35.0,35.0
EIA_54099_GEN1,702,G_54099,Gas,Gas,12.3,41.0,2,2,2.05,4,2,1,30,15,8,3.5,20.5,0.0,0.3,1.0,0.0,35.0,35.0
EIA_54114_GEN1,431,G_54114,Gas,Gas,14.7,49.0,2,2,2.45,4,2,1,30,15,8,3.5,24.5,0.0,0.3,1.0,0.0,35.0,35.0
EIA_54114_GEN2,431,G_54114,Gas,Gas,15.51,51.7,2,2,2.59,4,2,1,30,15,8,3.5,25.85,0.0,0.3,1.0,0.0,35.0,35.0
EIA_54114_GEN3,431,G_54114,Gas,Gas,7.8,26.0,2,2,1.3,4,2,1,30,15,8,3.5,13.0,0.0,0.3,1.0,0.0,35.0,35.0
EIA_54131_GEN1,542,G_54131,Gas,Gas,11.22,37.4,2,2,1.87,4,2,1,30,15,8,3.5,18.7,0.0,0.3,1.0,0.0,35.0,35.0
EIA_54131_GEN2,542,G_54131,Gas,Gas,6.0,20.0,2,2,1.0,4,2,1,30,15,8,3.5,10.0,0.0,0.3,1.0,0.0,35.0,35.0
EIA_54149_GEN1,438,G_54149,Gas,Gas,13.35,44.5,2,2,2.23,4,2,1,30,15,8,3.5,22.25,0.0,0.3,1.0,0.0,35.0,35.0
EIA_54391_1,546,H_54391,Hydro,Hydro,0.0,1.5,0,0,0.3,0,0,0,0,0,0,0.0,0.75,0.0,0.0,1.0,0.0,5.0,5.0
EIA_54391_2,546,H_54391,Hydro,Hydro,0.0,0.7,0,0,0.14,0,0,0,0,0,0,0.0,0.35,0.0,0.0,1.0,0.0,5.0,5.0
EIA_54395_1,373,H_54395,Hydro,Hydro,0.0,1.7,0,0,0.34,0,0,0,0,0,0,0.0,0.85,0.0,0.0,1.0,0.0,5.0,5.0
EIA_54395_2,373,H_54395,Hydro,Hydro,0.0,1.7,0,0,0.34,0,0,0,0,0,0,0.0,0.85,0.0,0.0,1.0,0.0,5.0,5.0
EIA_54547_1,223,G_54547,Gas,Gas,46.71,155.7,2,2,7.79,4,2,1,30,15,8,3.5,77.85,0.0,0.3,1.0,0.0,35.0,35.0
EIA_54547_2,223,G_54547,Gas,Gas,46.71,155.7,2,2,7.79,4,2,1,30,15,8,3.5,77.85,0.0,0.3,1.0,0.0,35.0,35.0
EIA_54547_3,223,G_54547,Gas,Gas,46.71,155.7,2,2,7.79,4,2,1,30,15,8,3.5,77.85,0.0,0.3,1.0,0.0,35.0,35.0
EIA_54547_4,223,G_54547,Gas,Gas,46.71,155.7,2,2,7.79,4,2,1,30,15,8,3.5,77.85,0.0,0.3,1.0,0.0,35.0,35.0
EIA_54547_5,223,G_54547,Gas,Gas,50.37,167.9,2,2,8.4,4,2,1,30,15,8,3.5,83.95,0.0,0.3,1.0,0.0,35.0,35.0
EIA_54547_6,223,G_54547,Gas,Gas,50.37,167.9,2,2,8.4,4,2,1,30,15,8,3.5,83.95,0.0,0.3,1.0,0.0,35.0,35.0
EIA_54548_1,572,H_54548,Hydro,Hydro,0.0,3.0,0,0,0.6,0,0,0,0,0,0,0.0,1.5,0.0,0.0,1.0,0.0,5.0,5.0
EIA_54573_1,492,H_54573,Hydro,Hydro,0.0,1.0,0,0,0.2,0,0,0,0,0,0,0.0,0.5,0.0,0.0,1.0,0.0,5.0,5.0
EIA_54574_GEN1,708,G_54574,Gas,Gas,23.82,79.4,2,2,3.97,4,2,1,30,15,8,3.5,39.7,0.0,0.3,1.0,0.0,35.0,35.0
EIA_54574_GEN2,708,G_54574,Gas,Gas,22.05,73.5,2,2,3.68,4,2,1,30,15,8,3.5,36.75,0.0,0.3,1.0,0.0,35.0,35.0
EIA_54574_GEN3,708,G_54574,Gas,Gas,25.77,85.9,2,2,4.3,4,2,1,30,15,8,3.5,42.95,0.0,0.3,1.0,0.0,35.0,35.0
EIA_54580_C1,699,H_54580,Hydro,Hydro,0.0,2.5,0,0,0.5,0,0,0,0,0,0,0.0,1.25,0.0,0.0,1.0,0.0,5.0,5.0
EIA_54580_C2,699,H_54580,Hydro,Hydro,0.0,2.5,0,0,0.5,0,0,0,0,0,0,0.0,1.25,0.0,0.0,1.0,0.0,5.0,5.0
EIA_54580_C3,699,H_54580,Hydro,Hydro,0.0,2.4,0,0,0.48,0,0,0,0,0,0,0.0,1.2,0.0,0.0,1.0,0.0,5.0,5.0
EIA_54580_C4,699,H_54580,Hydro,Hydro,0.0,1.1,0,0,0.22,0,0,0,0,0,0,0.0,0.55,0.0,0.0,1.0,0.0,5.0,5.0
EIA_54580_C5,699,H_54580,Hydro,Hydro,0.0,1.1,0,0,0.22,0,0,0,0,0,0,0.0,0.55,0.0,0.0,1.0,0.0,5.0,5.0
EIA_54580_P1,699,H_54580,Hydro,Hydro,0.0,25.0,0,0,5.0,0,0,0,0,0,0,0.0,12.5,0.0,0.0,1.0,0.0,5.0,5.0
EIA_54580_P2,699,H_54580,Hydro,Hydro,0.0,25.0,0,0,5.0,0,0,0,0,0,0,0.0,12.5,0.0,0.0,1.0,0.0,5.0,5.0
EIA_54592_GEN1,596,G_54592,Gas,Gas,13.8,46.0,2,2,2.3,4,2,1,30,15,8,3.5,23.0,0.0,0.3,1.0,0.0,35.0,35.0
EIA_54592_GEN2,596,G_54592,Gas,Gas,10.5,35.0,2,2,1.75,4,2,1,30,15,8,3.5,17.5,0.0,0.3,1.0,0.0,35.0,35.0
EIA_54593_GEN1,462,G_54593,Gas,Gas,10.29,34.3,2,2,1.71,4,2,1,30,15,8,3.5,17.15,0.0,0.3,1.0,0.0,35.0,35.0
EIA_54593_GEN2,462,G_54593,Gas,Gas,4.35,14.5,2,2,0.73,4,2,1,30,15,8,3.5,7.25,0.0,0.3,1.0,0.0,35.0,35.0
EIA_54691_2G,570,H_54691,Hydro,Hydro,0.0,0.5,0,0,0.1,0,0,0,0,0,0,0.0,0.25,0.0,0.0,1.0,0.0,5.0,5.0
EIA_54691_3G,570,H_54691,Hydro,Hydro,0.0,0.5,0,0,0.1,0,0,0,0,0,0,0.0,0.25,0.0,0.0,1.0,0.0,5.0,5.0
EIA_54772_GEN1,344,H_54772,Hydro,Hydro,0.0,6.9,0,0,1.38,0,0,0,0,0,0,0.0,3.45,0.0,0.0,1.0,0.0,5.0,5.0
EIA_54772_GEN2,344,H_54772,Hydro,Hydro,0.0,6.9,0,0,1.38,0,0,0,0,0,0,0.0,3.45,0.0,0.0,1.0,0.0,5.0,5.0
EIA_54782_GE10,396,B_54782,Biomass,Biomass,0.24,0.8,4,4,0.02,6,3,1,40,20,10,3.0,0.4,0.0,0.3,1.0,0.0,40.0,40.0
EIA_54782_GE11,396,B_54782,Biomass,Biomass,0.24,0.8,4,4,0.02,6,3,1,40,20,10,3.0,0.4,0.0,0.3,1.0,0.0,40.0,40.0
EIA_54782_GE12,396,B_54782,Biomass,Biomass,0.24,0.8,4,4,0.02,6,3,1,40,20,10,3.0,0.4,0.0,0.3,1.0,0.0,40.0,40.0
EIA_54782_GE13,396,B_54782,Biomass,Biomass,0.24,0.8,4,4,0.02,6,3,1,40,20,10,3.0,0.4,0.0,0.3,1.0,0.0,40.0,40.0
EIA_54782_GE14,396,B_54782,Biomass,Biomass,0.24,0.8,4,4,0.02,6,3,1,40,20,10,3.0,0.4,0.0,0.3,1.0,0.0,40.0,40.0
EIA_54782_GE15,396,B_54782,Biomass,Biomass,0.48,1.6,4,4,0.03,6,3,1,40,20,10,3.0,0.8,0.0,0.3,1.0,0.0,40.0,40.0
EIA_54782_GE16,396,B_54782,Biomass,Biomass,0.48,1.6,4,4,0.03,6,3,1,40,20,10,3.0,0.8,0.0,0.3,1.0,0.0,40.0,40.0
EIA_54782_GE17,396,B_54782,Biomass,Biomass,0.48,1.6,4,4,0.03,6,3,1,40,20,10,3.0,0.8,0.0,0.3,1.0,0.0,40.0,40.0
EIA_54782_GE18,396,B_54782,Biomass,Biomass,0.48,1.6,4,4,0.03,6,3,1,40,20,10,3.0,0.8,0.0,0.3,1.0,0.0,40.0,40.0
EIA_54782_GEN1,396,B_54782,Biomass,Biomass,0.24,0.8,4,4,0.02,6,3,1,40,20,10,3.0,0.4,0.0,0.3,1.0,0.0,40.0,40.0
EIA_54782_GEN2,396,B_54782,Biomass,Biomass,0.24,0.8,4,4,0.02,6,3,1,40,20,10,3.0,0.4,0.0,0.3,1.0,0.0,40.0,40.0
EIA_54782_GEN3,396,B_54782,Biomass,Biomass,0.24,0.8,4,4,0.02,6,3,1,40,20,10,3.0,0.4,0.0,0.3,1.0,0.0,40.0,40.0
EIA_54782_GEN4,396,B_54782,Biomass,Biomass,0.24,0.8,4,4,0.02,6,3,1,40,20,10,3.0,0.4,0.0,0.3,1.0,0.0,40.0,40.0
EIA_54782_GEN5,396,B_54782,Biomass,Biomass,0.24,0.8,4,4,0.02,6,3,1,40,20,10,3.0,0.4,0.0,0.3,1.0,0.0,40.0,40.0
EIA_54782_GEN6,396,B_54782,Biomass,Biomass,0.24,0.8,4,4,0.02,6,3,1,40,20,10,3.0,0.4,0.0,0.3,1.0,0.0,40.0,40.0
EIA_54782_GEN7,396,B_54782,Biomass,Biomass,0.24,0.8,4,4,0.02,6,3,1,40,20,10,3.0,0.4,0.0,0.3,1.0,0.0,40.0,40.0
EIA_54782_GEN8,396,B_54782,Biomass,Biomass,0.24,0.8,4,4,0.02,6,3,1,40,20,10,3.0,0.4,0.0,0.3,1.0,0.0,40.0,40.0
