ercot_substation,lat,lon,match_source,confidence,score,matched_name,load_zone,max_voltage_kv,eia_plant_code,osm_id,propagated_from
GERONI,29.627424,-97.970737,osm,high,92.9,Geronimo Substation,LZ_SOUTH,138.0,,339339139,
GET38,32.865417,-97.099401,propagated,low,0,,LZ_NORTH,138.0,,,EULES
GG,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK
GGPOI,32.465874,-100.139167,propagated,low,0,,LZ_WEST,138.0,,,MCELMU
GIBBS,33.453414,-99.603054,propagated,low,0,,LZ_SOUTH,138.0,,,EASTMUND
GIBCRK,28.985999,-95.358109,propagated,low,0,,LZ_NORTH,345.0,,,DOW
GIBSW,33.048156,-97.034996,propagated,low,0,,LZ_NORTH,345.0,,,WEAST
GIDDIN,30.184313,-96.95126,osm,high,92.9,Giddings Substation,LZ_SOUTH,138.0,,275973436,
GIDEON,25.906271,-97.447351,propagated,low,0,,LZ_SOUTH,138.0,,,AIRPORT
GIGA_ESS,30.559511,-98.337565,propagated,low,0,,LZ_SOUTH,345.0,,,WIRTZ
GILA,27.819774,-97.421084,osm,high,100,Gila Substation,LZ_SOUTH,138.0,,488507969,
GILL,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,69.0,,,
GILLCR,26.22939,-98.008742,propagated,low,0,,LZ_SOUTH,345.0,,,WESLACO
GILLES,30.305241,-98.904057,osm,medium,88.2,Gillespie Substation,LZ_SOUTH,138.0,,192729237,
GILLRINA,31.843422,-102.868295,propagated,low,0,,LZ_SOUTH,69.0,,,PHOEBE
GIRARD,33.359774,-100.664798,osm,high,100,Girard Substation,LZ_WEST,69.0,,519686405,
GIRVIN,30.750029,-98.416657,propagated,low,0,,LZ_WEST,138.0,,,CORONA
GIRVINSW,31.503698,-97.762643,propagated,low,0,,LZ_WEST,345.0,,,GATESVL2
GIRVINTP,30.030137,-99.173145,propagated,low,0,,LZ_WEST,345.0,,,RIMROC
GKS_BESS,29.271,-98.456,propagated,low,0,,LZ_SOUTH,138.0,,,BEXAR_ES
GL,30.752638,-95.225219,propagated,low,0,,LZ_HOUSTON,138.0,,,PT
GLASSC,30.739599,-97.694081,osm,medium,88.2,Glasscock Substation,LZ_SOUTH,138.0,,339937461,
GLBWF,32.128234,-101.818895,propagated,low,0,,LZ_NORTH,138.0,,,TRIANGLE
GLDSW,31.594864,-103.249847,propagated,low,0,,LZ_WEST,138.0,,,LONESTR
GLENROSE,30.266856,-97.751321,propagated,low,0,,LZ_NORTH,69.0,,,SEAHOLM
GLENR_TN,29.271,-98.456,propagated,low,0,,LZ_NORTH,69.0,,,BEXAR_ES
GLF,33.393056,-95.146667,propagated,low,0,,LZ_HOUSTON,138.0,,,RVR
GLIDDE,29.696795,-96.571932,osm,high,98.4,Glidden Substation,LZ_SOUTH,138.0,,98019896,
GLNHT,29.271,-98.456,propagated,low,0,,LZ_NORTH,138.0,,,BEXAR_ES
GLNHV,26.523359,-99.017108,propagated,low,0,,LZ_WEST,138.0,,,STARR
GLNPSSRC,32.857896,-97.511964,propagated,low,0,,LZ_NORTH,138.0,,,AZLES
GLO,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK
GLSB,32.482748,-99.926677,propagated,low,0,,LZ_WEST,69.0,,,CAPELLA
GLSCK,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,138.0,,,
GLSCN,32.865417,-97.099401,propagated,low,0,,LZ_WEST,138.0,,,EULES
GLSRANCH,32.311556,-100.061589,propagated,low,0,,LZ_WEST,138.0,,,BUFFALO
GMINI,32.865417,-97.099401,propagated,low,0,,LZ_NORTH,138.0,,,EULES
GN,30.752638,-95.225219,propagated,low,0,,LZ_HOUSTON,138.0,,,PT
GNITE,33.048156,-97.034996,propagated,low,0,,LZ_WEST,138.0,,,WEAST
GNMSW,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,
GNO,29.8,-95.3,lz_centroid,none,0,,LZ_HOUSTON,138.0,,,
GNSVE,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,
GNSVL,33.450189,-99.620778,propagated,low,0,,LZ_NORTH,138.0,,,MUNDAYST
GNSVN,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,
GN_S_I,31.4647,-96.985,propagated,low,0,,LZ_NORTH,138.0,,,LK
GOAT,31.951944,-100.791389,eia860,medium,89.2,Goat Wind LP,LZ_WEST,345.0,56754,,
GOBSW,26.523692,-98.745522,propagated,low,0,,LZ_NORTH,138.0,,,MESTENO
GODDARD,34.085583,-99.145718,propagated,low,0,,LZ_SOUTH,345.0,,,RILEY
GODLY,32.865417,-97.099401,propagated,low,0,,LZ_NORTH,138.0,,,EULES
GODRD,32.036109,-102.125608,osm,medium,89.2,Goddard Substation,LZ_WEST,138.0,,457746651,
GODY_SLR,29.271,-98.456,propagated,low,0,,LZ_NORTH,138.0,,,BEXAR_ES
GOEHLA,29.0,-98.0,lz_centroid,none,0,,LZ_SOUTH,69.0,,,
GOFORT,29.992453,-97.841603,osm,high,98.4,Goforth Substation,LZ_SOUTH,138.0,,508455349,
GOHLKE,28.746533,-96.733208,osm,high,100,Gohlke Substation,LZ_SOUTH,138.0,,174702132,
GOLDTH,31.975269,-102.63501,eia860,medium,84.0,Goldsmith,LZ_NORTH,138.0,65542,,
GOLIAD,28.662158,-97.38386,osm,high,100,Goliad Substation,LZ_SOUTH,69.0,,515061683,
GOLINDA,29.271,-98.456,propagated,low,0,,LZ_NORTH,138.0,,,BEXAR_ES
GOMZ,31.036537,-103.024156,eia860,medium,90.8,Gomez,LZ_WEST,138.0,65814,,
GONZAL,29.517954,-97.468226,osm,high,92.9,Gonzales Substation,LZ_SOUTH,138.0,,337363741,
GONZALES,29.566339,-104.355934,osm,high,100,Gonzales Substation,LZ_WEST,69.0,,503420910,
GONZGV,30.054126,-97.858896,propagated,low,0,,LZ_SOUTH,69.0,,,CENTEX
GOODLAND,31.503698,-97.762643,propagated,low,0,,LZ_NORTH,138.0,,,GATESVL2
GOODLETT,26.167627,-98.097755,propagated,low,0,,LZ_WEST,69.0,,,ELGATO
GOODNIT1,35.093889,-101.326111,eia860,medium,85.6,Goodnight,LZ_WEST,345.0,59246,,
GOODWIN,26.245224,-98.451564,osm,high,100,Goodwin Substation,LZ_SOUTH,138.0,,512360947,
GOPHER,32.875073,-101.208955,eia860,medium,87.0,Gopher Creek Wind Farm,LZ_WEST,138.0,61417,,
GORDVLRC,26.523359,-99.017108,propagated,low,0,,LZ_NORTH,138.0,,,STARR
GORMN,32.865417,-97.099401,propagated,low,0,,LZ_WEST,69.0,,,EULES
GOULDBSK,31.558424,-99.457928,osm,high,100.0,Gouldbusk Substation,LZ_WEST,69.0,,507399251,
GOVTWELL,26.191337,-97.665118,propagated,low,0,,LZ_SOUTH,69.0,,,E_HARRIS
GP,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK
GPASTURE,31.843422,-102.868295,propagated,low,0,,LZ_WEST,345.0,,,PHOEBE
GPI,29.677075,-98.177988,osm,high,100,GPI Substation,LZ_SOUTH,138.0,,117894230,
GPISWI,30.461167,-97.830056,propagated,low,0,,LZ_SOUTH,138.0,,,BALCON
GPLMG,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,
GPLND,32.865417,-97.099401,propagated,low,0,,LZ_NORTH,69.0,,,EULES
GPMEP,29.271,-98.456,propagated,low,0,,LZ_NORTH,138.0,,,BEXAR_ES
GR,26.287936,-98.145074,propagated,low,0,,LZ_HOUSTON,138.0,,,SE
GRADY,32.307236,-101.932186,osm,high,100,Grady Substation,LZ_WEST,138.0,,457051875,
GRAHAM,33.1344,-98.6117,eia860,high,100.0,Graham,LZ_WEST,69.0,3490,,
GRAHAMRD,33.1344,-98.6117,eia860,medium,88.5,Graham,LZ_NORTH,138.0,3490,,
GRAHM,33.1344,-98.6117,eia860,high,92.6,Graham,LZ_WEST,69.0,3490,,
GRAIN,32.128234,-101.818895,propagated,low,0,,LZ_NORTH,138.0,,,TRIANGLE
GRANDVW1,35.254028,-101.185906,osm,medium,89.8,Grandview Wind Farm 1 Substation,LZ_WEST,345.0,,453794548,
GRANMO,29.943945,-97.012044,propagated,low,0,,LZ_SOUTH,138.0,,,PLUM
GRANTAVE,29.379407,-94.953306,propagated,low,0,,LZ_HOUSTON,69.0,,,INTRCITY
GRAN_SLR,33.144966,-97.108397,propagated,low,0,,LZ_SOUTH,138.0,,,TEASLEY
GRAPEVIN,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,
GRAPMI,30.003599,-97.667464,propagated,low,0,,LZ_SOUTH,138.0,,,MENDOZ
GRASLNDS,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,
GRAYBACK,33.994058,-99.16748,osm,high,100,Grayback Substation,LZ_WEST,69.0,,498671832,
GRAYBCKT,33.994058,-99.16748,osm,high,94.2,Grayback Substation,LZ_WEST,69.0,,498671832,
GRBY,29.379407,-94.953306,propagated,low,0,,LZ_NORTH,69.0,,,INTRCITY
GRBY8,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,
GRDNE,32.865417,-97.099401,propagated,low,0,,LZ_WEST,138.0,,,EULES
GRDPR,33.048156,-97.034996,propagated,low,0,,LZ_NORTH,138.0,,,WEAST
GRDSW,32.104125,-100.162375,propagated,low,0,,LZ_NORTH,138.0,,,HOLSTEIN
GREASWOD,31.030996,-102.488209,eia860,medium,91.0,Greasewood Solar,LZ_WEST,345.0,62804,,
GREENBR,29.378097,-94.932773,eia860,medium,86.6,Green Power 2,LZ_NORTH,69.0,55470,,
GREENCK,29.378097,-94.932773,eia860,medium,86.6,Green Power 2,LZ_NORTH,138.0,55470,,
GREENLK,29.378097,-94.932773,eia860,medium,86.6,Green Power 2,LZ_SOUTH,69.0,55470,,
GREENS_P,31.286739,-96.877205,propagated,low,0,,LZ_NORTH,138.0,,,MARION
GREGORY,27.88929,-97.258417,eia860,high,100.0,Gregory Power Plant,LZ_SOUTH,69.0,55086,,
GRENWOOD,35.948382,-96.64134,osm,high,99.9,Greenwood Substation,LZ_NORTH,138.0,,1125028069,
GRETA,28.3821,-97.192472,osm,high,100,Greta Substation,LZ_SOUTH,69.0,,515325956,
GRFRD,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,69.0,,,
GRHWY,29.271,-98.456,propagated,low,0,,LZ_NORTH,138.0,,,BEXAR_ES
GRIFFITH,31.474114,-97.141218,eia860,medium,83.6,Griffin Solar,LZ_NORTH,138.0,62953,,
GRIF_TRL,29.271,-98.456,propagated,low,0,,LZ_WEST,345.0,,,BEXAR_ES
GRIM_SLR,31.817623,-101.973352,propagated,low,0,,LZ_NORTH,138.0,,,PRONGHRN
GRISHAM,31.57564,-103.023867,propagated,low,0,,LZ_WEST,138.0,,,WICKT
GRISSOM,29.476622,-98.648928,osm,medium,89.6,Grissom Road Substation,LZ_SOUTH,345.0,,104222690,
GRIZZLY,31.738177,-98.213739,eia860,medium,88.2,Grizzly Ridge Solar,LZ_NORTH,69.0,66410,,
GRLND,27.421553,-98.834962,propagated,low,0,,LZ_NORTH,138.0,,,MARSFO
GRLRD,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,
GRLTC,32.295946,-102.54,propagated,low,0,,LZ_NORTH,138.0,,,BAKKE
GRLWS,32.865417,-97.099401,propagated,low,0,,LZ_NORTH,138.0,,,EULES
GRMES,32.865417,-97.099401,propagated,low,0,,LZ_WEST,138.0,,,EULES
GRMSW,32.865417,-97.099401,propagated,low,0,,LZ_WEST,69.0,,,EULES
GRNBELT,29.379685,-94.934663,osm,high,92.7,Greenbelt Substation,LZ_HOUSTON,138.0,,338794652,
GRNGR,30.723369,-97.446661,osm,medium,90.4,Granger Substation,LZ_SOUTH,69.0,,340206123,
GRNPRCS,30.479567,-97.781526,propagated,low,0,,LZ_NORTH,138.0,,,JOLLYVIL
GRNSW,33.221074,-96.917938,propagated,low,0,,LZ_NORTH,138.0,,,NAVO
GRO,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,69.0,,,
GROVE,30.216503,-97.711129,osm,high,100,Grove Substation,LZ_SOUTH,138.0,,339106907,
GRPTT,32.295946,-102.54,propagated,low,0,,LZ_NORTH,138.0,,,BAKKE
GRPVN,31.79261,-100.69729,propagated,low,0,,LZ_NORTH,138.0,,,AVIATOR
GRSBK,32.865417,-97.099401,propagated,low,0,,LZ_NORTH,138.0,,,EULES
GRSES,35.91254,-97.604869,propagated,low,0,,LZ_WEST,345.0,,,CRSCN
GRSHCMRX,35.105558,-101.81344,propagated,low,0,,LZ_WEST,138.0,,,ARROWHDC
GRSLK,32.857896,-97.511964,propagated,low,0,,LZ_NORTH,138.0,,,AZLES
GRSMN,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,
GRVPT,26.523359,-99.017108,propagated,low,0,,LZ_WEST,138.0,,,STARR
GRVSW,32.865417,-97.099401,propagated,low,0,,LZ_WEST,345.0,,,EULES
GRYH_SLR,29.233882,-95.187062,propagated,low,0,,LZ_WEST,345.0,,,AMOCOOIL
GS,33.393056,-95.146667,propagated,low,0,,LZ_HOUSTON,138.0,,,RVR
GSMTH,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,138.0,,,
GSPOI,30.479567,-97.781526,propagated,low,0,,LZ_WEST,138.0,,,JOLLYVIL
GSTHW,26.523359,-99.017108,propagated,low,0,,LZ_NORTH,138.0,,,STARR
GT,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK
GTNSW,26.523359,-99.017108,propagated,low,0,,LZ_WEST,138.0,,,STARR
GTRSW,31.740751,-102.213176,propagated,low,0,,LZ_NORTH,345.0,,,PEGAS
GTVAR,30.993056,-102.270833,propagated,low,0,,LZ_NORTH,69.0,,,ALAMO_ST
GUADG,29.233882,-95.187062,propagated,low,0,,LZ_SOUTH,345.0,,,AMOCOOIL
GULCH,29.0,-98.0,lz_centroid,none,0,,LZ_SOUTH,345.0,,,
GULFX_LC,31.517,-100.6,propagated,low,0,,LZ_NORTH,138.0,,,RAMBLER
GUNMTN,30.645131,-98.258172,propagated,low,0,,LZ_WEST,138.0,,,FAIRLA
GUNSO,30.479567,-97.781526,propagated,low,0,,LZ_WEST,138.0,,,JOLLYVIL
GUNSW,33.582573,-96.617893,propagated,low,0,,LZ_WEST,138.0,,,RAYBURN
GUSTINE,31.817991,-98.344332,osm,high,100,Gustine Substation,LZ_NORTH,69.0,,508017142,
GUYBUR,29.943945,-97.012044,propagated,low,0,,LZ_SOUTH,138.0,,,PLUM
GV,29.563235,-95.800453,propagated,low,0,,LZ_HOUSTON,138.0,,,FT
GVAVE,33.520892,-101.973737,propagated,low,0,,LZ_NORTH,138.0,,,UPLND
GVFTW,32.758382,-99.891259,propagated,low,0,,LZ_NORTH,69.0,,,ANSN
GVGLF,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,69.0,,,
GVODS,32.865417,-97.099401,propagated,low,0,,LZ_WEST,138.0,,,EULES
GW,26.287936,-98.145074,propagated,low,0,,LZ_HOUSTON,138.0,,,SE
GWART,31.517,-100.6,propagated,low,0,,LZ_NORTH,138.0,,,RAMBLER
GWDSW,32.857896,-97.511964,propagated,low,0,,LZ_WEST,138.0,,,AZLES
GWEC,35.653889,-100.538611,propagated,low,0,,LZ_NORTH,138.0,,,MIAM1
GYR,33.221074,-96.917938,propagated,low,0,,LZ_HOUSTON,138.0,,,NAVO
GYVLM,32.865417,-97.099401,propagated,low,0,,LZ_WEST,138.0,,,EULES
GZ,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK
H0,32.465874,-100.139167,propagated,low,0,,LZ_SOUTH,138.0,,,MCELMU
H1,26.22939,-98.008742,propagated,low,0,,LZ_SOUTH,138.0,,,WESLACO
H2,29.782808,-97.990419,propagated,low,0,,LZ_SOUTH,138.0,,,HAYSEN
H3,29.22717,-99.699701,propagated,low,0,,LZ_SOUTH,138.0,,,DOWNIES
H4,32.937247,-96.624944,propagated,low,0,,LZ_SOUTH,138.0,,,CRIST
HA,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK
HACKBERY,32.7683,-99.4228,eia860,high,95.2,Hackberry Wind Farm,LZ_WEST,138.0,56823,,
HAD,26.287936,-98.145074,propagated,low,0,,LZ_HOUSTON,138.0,,,SE
HAINE_DR,26.167195,-97.650893,osm,medium,91.7,Haine Drive Substation,LZ_SOUTH,138.0,,513282587,
HAISLEY,28.095026,-97.493685,osm,high,100,Haisley Substation,LZ_SOUTH,138.0,,514767405,
HAL,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,
HALLET,30.139133,-97.678995,propagated,low,0,,LZ_SOUTH,138.0,,,COLTON
HALL_ACR,26.191337,-97.665118,propagated,low,0,,LZ_SOUTH,138.0,,,E_HARRIS
HALO_SLR,29.271,-98.456,propagated,low,0,,LZ_NORTH,345.0,,,BEXAR_ES
HAMILTN,30.40088,-97.744356,osm,high,99.3,Hamilton Substation,LZ_SOUTH,138.0,,258552060,
HAMILTON,29.376438,-100.848513,eia860,medium,90.5,Hamilton BESS,LZ_SOUTH,138.0,66782,,
HAMLIN,32.892361,-100.098649,osm,high,100,Hamlin Substation,LZ_WEST,69.0,,519723725,
HAMLTNCO,31.713731,-98.109367,osm,medium,83.7,Hamilton Substation,LZ_NORTH,69.0,,508017073,
HAMLTNTN,31.713731,-98.109367,osm,medium,83.0,Hamilton Substation,LZ_NORTH,69.0,,508017073,
HAMLTON,31.713731,-98.109367,osm,high,99.2,Hamilton Substation,LZ_NORTH,69.0,,508017073,
HAMMOND,31.503698,-97.762643,propagated,low,0,,LZ_NORTH,138.0,,,GATESVL2
HAMR,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,69.0,,,
HAN,33.076468,-97.474242,propagated,low,0,,LZ_HOUSTON,138.0,,,RHOME
HAN1,33.278127,-96.993234,propagated,low,0,,LZ_NORTH,138.0,,,KRUGRVLE
HANDLEY,32.7283,-97.2192,eia860,high,100.0,Handley,LZ_NORTH,69.0,3491,,
HANNIBAL,28.598241,-97.04755,propagated,low,0,,LZ_NORTH,138.0,,,WARBURTN
HAPGOOD,29.271,-98.456,propagated,low,0,,LZ_WEST,69.0,,,BEXAR_ES
HAPV,31.593316,-100.178079,propagated,low,0,,LZ_WEST,69.0,,,MILES
HARALD,30.464977,-103.475361,propagated,low,0,,LZ_WEST,345.0,,,LASSO
HARDY,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,
HARGROVE,31.308326,-100.938989,osm,high,100,Hargrove Substation,LZ_WEST,138.0,,503821577,
HARI,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,69.0,,,
HARIS,32.857896,-97.511964,propagated,low,0,,LZ_NORTH,138.0,,,AZLES
HARLIN_1,26.206834,-97.709084,osm,medium,88.2,Harlingen #1 Substation,LZ_SOUTH,69.0,,503489846,
HARLNSW,26.191337,-97.665118,propagated,low,0,,LZ_SOUTH,69.0,,,E_HARRIS
HARPER,30.298923,-99.240232,osm,high,100.0,Harper Substation,LZ_SOUTH,138.0,,504095319,
HARPOON,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,138.0,,,
HARPRO,30.298923,-99.240232,osm,medium,86.3,Harper Substation,LZ_SOUTH,138.0,,504095319,
HARRBR,33.144966,-97.108397,propagated,low,0,,LZ_SOUTH,138.0,,,TEASLEY
HARRELL,33.556605,-101.843256,osm,medium,88.0,Harwell Substation,LZ_WEST,69.0,,462891268,
HARRIS,30.288155,-97.732588,osm,high,100,Harris Substation,LZ_SOUTH,69.0,,508542015,
HARROLD,34.042729,-99.093737,osm,high,100,Harrold Substation,LZ_WEST,69.0,,498671835,
HARRY,32.857896,-97.511964,propagated,low,0,,LZ_NORTH,138.0,,,AZLES
HARTFORD,32.433637,-99.785288,osm,high,92.5,Hartford Street Substation,LZ_WEST,69.0,,516457787,
HARTR,34.378546,-102.053717,eia860,medium,91.0,Hart Wind,LZ_WEST,138.0,67763,,
HART_WND,34.378546,-102.053717,eia860,medium,87.0,Hart Wind,LZ_WEST,345.0,67763,,
HARWOO,29.661088,-97.504669,osm,high,98.4,Harwood Substation,LZ_SOUTH,69.0,,286372349,
HAS,30.750029,-98.416657,propagated,low,0,,LZ_NORTH,138.0,,,CORONA
HASKELL,33.123131,-99.747839,osm,high,100,Haskell Substation,LZ_WEST,69.0,,519423418,
HASR,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,69.0,,,
HASTINGS,29.483299,-95.252619,osm,high,100,Hastings Substation,LZ_HOUSTON,138.0,,338758521,
HASTXTP,32.482748,-99.926677,propagated,low,0,,LZ_WEST,69.0,,,CAPELLA
HAT,29.370699,-98.942606,propagated,low,0,,LZ_HOUSTON,138.0,,,BADER
HATC,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,69.0,,,
HAWEXXN,26.191337,-97.665118,propagated,low,0,,LZ_WEST,69.0,,,E_HARRIS
HAWKINSW,32.592873,-95.200619,osm,high,94.6,Hawkins Substation,LZ_NORTH,138.0,,676208100,
HAYNES,32.443386,-100.397421,osm,high,100,Haynes Substation,LZ_WEST,138.0,,491193088,
HAYSEN,29.782808,-97.990419,osm,medium,88.2,Hays Energy Station,LZ_SOUTH,345.0,,124968451,
HAYTER,28.448148,-99.255124,propagated,low,0,,LZ_WEST,138.0,,,COTULAS
HB,33.393056,-95.146667,propagated,low,0,,LZ_HOUSTON,138.0,,,RVR
HBR,30.07651,-96.083287,propagated,low,0,,LZ_NORTH,138.0,,,WALLER
HCKSW,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,345.0,,,
HDCL_CNR,31.517,-100.6,propagated,low,0,,LZ_WEST,138.0,,,RAMBLER
HDNLAKES,28.985999,-95.358109,propagated,low,0,,LZ_HOUSTON,138.0,,,DOW
HDPOI,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,138.0,,,
HDSNOAKS,27.796782,-97.485591,propagated,low,0,,LZ_NORTH,138.0,,,WEIL_TRC
HDWLK,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,
HE,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,69.0,,,LK
HEADCAMP,28.197778,-97.444953,propagated,low,0,,LZ_WEST,138.0,,,CRANELL
HEADWA,29.0,-98.0,lz_centroid,none,0,,LZ_SOUTH,138.0,,,
HEARD,28.279024,-97.296609,osm,high,100,Heard Substation,LZ_SOUTH,69.0,,514876408,
HEARNCTY,28.7883,-97.01,propagated,low,0,,LZ_NORTH,69.0,,,VICTORIA
HEARN_RD,27.849866,-97.610818,osm,high,95.6,Hearn Road Substation,LZ_SOUTH,69.0,,488507833,
HEC,30.948403,-103.36201,propagated,low,0,,LZ_SOUTH,138.0,,,SOLSTICE
HECKER,27.904713,-97.283046,osm,high,100,Hecker Substation,LZ_SOUTH,138.0,,514740593,
HEIGHTS,29.389595,-94.949867,eia860,high,100.0,Heights,LZ_SOUTH,138.0,64297,,
HEIGHTTN,29.389595,-94.949867,eia860,medium,83.6,Heights,LZ_HOUSTON,138.0,64297,,
HEINES,29.0,-98.0,lz_centroid,none,0,,LZ_SOUTH,138.0,,,
HELENA,28.621959,-97.937625,eia860,high,100.0,Helena Wind,LZ_SOUTH,138.0,63738,,
HELIOS,29.226006,-99.699698,osm,high,100,Helios Substation,LZ_SOUTH,138.0,,459614010,
HELIOSCR,29.226006,-99.699698,osm,medium,88.5,Helios Substation,LZ_WEST,345.0,,459614010,
HEN,29.233882,-95.187062,propagated,low,0,,LZ_HOUSTON,345.0,,,AMOCOOIL
HENDRICK,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,138.0,,,
HENLY,30.20273,-98.157003,osm,high,100,Henly Substation,LZ_SOUTH,138.0,,339992437,
HENNE,29.773463,-98.051144,osm,high,100,Henne Substation,LZ_SOUTH,138.0,,118151130,
HENRY,34.430515,-100.227394,osm,high,100,Henry Substation,LZ_WEST,69.0,,498377446,
HEPOD,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,
HERITAGE,25.977182,-97.384493,propagated,low,0,,LZ_NORTH,138.0,,,LOMA_ALT
HEROWAY,29.0,-98.0,lz_centroid,none,0,,LZ_SOUTH,138.0,,,
HERTG,31.740751,-102.213176,propagated,low,0,,LZ_NORTH,138.0,,,PEGAS
HEXT,30.872256,-99.538264,osm,high,100,Hext Substation,LZ_SOUTH,69.0,,192707440,
HG,35.377007,-99.720053,propagated,low,0,,LZ_HOUSTON,69.0,,,CHISOLM
HGNPD,26.523359,-99.017108,propagated,low,0,,LZ_WEST,138.0,,,STARR
HGRSW,31.733376,-99.127981,propagated,low,0,,LZ_NORTH,138.0,,,BANGS
HHGT,26.22939,-98.008742,propagated,low,0,,LZ_SOUTH,345.0,,,WESLACO
HHOLLOW2,35.40238,-101.15404,propagated,low,0,,LZ_WEST,138.0,,,RAILHEAD
HHOLLOW3,29.271,-98.456,propagated,low,0,,LZ_WEST,138.0,,,BEXAR_ES
HHOLLOW4,31.503698,-97.762643,propagated,low,0,,LZ_WEST,138.0,,,GATESVL2
HHSTH,29.568308,-97.878346,propagated,low,0,,LZ_NORTH,138.0,,,CAPOTE
HICKFO,31.450625,-103.09812,propagated,low,0,,LZ_SOUTH,138.0,,,PYOTE
HICKMAN,35.653889,-100.538611,propagated,low,0,,LZ_WEST,345.0,,,MIAM1
HICOTN,31.98025,-98.028425,osm,medium,88.2,Hico Substation,LZ_NORTH,69.0,,508017064,
HICROS,29.594397,-97.956333,propagated,low,0,,LZ_SOUTH,138.0,,,SEGUIN
HICROSS,32.128234,-101.818895,propagated,low,0,,LZ_SOUTH,138.0,,,TRIANGLE
HIDALGO,26.34172,-98.175759,eia860,high,100.0,Hidalgo Energy Center,LZ_SOUTH,138.0,55545,,
HIDDENVL,30.384126,-97.90037,osm,medium,85.1,Hidden Valley Substation,LZ_SOUTH,138.0,,206173697,
HIGH32,29.696795,-96.571932,propagated,low,0,,LZ_SOUTH,138.0,,,GLIDDE
HIGH46,29.271,-98.456,propagated,low,0,,LZ_SOUTH,138.0,,,BEXAR_ES
HIGHLAND,35.252399,-101.65432,osm,medium,90.5,Highland Park Substation,LZ_WEST,138.0,,463732622,
HIGHLAS,28.893271,-96.995498,osm,high,94.4,Highlands Substation,LZ_SOUTH,69.0,,515655289,
HIGHPNT,33.221074,-96.917938,propagated,low,0,,LZ_NORTH,138.0,,,NAVO
HIL,29.461255,-95.056987,propagated,low,0,,LZ_NORTH,138.0,,,DICKNSON
HILBIG,30.005561,-97.404409,osm,high,98.3,Hillbig Substation,LZ_SOUTH,138.0,,462642680,
HILCORP,29.045645,-95.745296,osm,high,100,Hilcorp Substation,LZ_HOUSTON,69.0,,583388832,
HILCR,32.128234,-101.818895,propagated,low,0,,LZ_WEST,138.0,,,TRIANGLE
HILGR,32.128234,-101.818895,propagated,low,0,,LZ_WEST,138.0,,,TRIANGLE
HILLCITY,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,69.0,,,
HILLCTRY,32.104125,-100.162375,propagated,low,0,,LZ_SOUTH,345.0,,,HOLSTEIN
HILLJE,29.030318,-96.237808,osm,high,100.0,Hillje Substation,LZ_SOUTH,69.0,,100064466,
HILLTO,29.898612,-97.941407,osm,high,98.4,Hilltop Substation,LZ_SOUTH,138.0,,30886499,
HILL_CO,32.241111,-97.071389,eia860,medium,82.3,Hill County Generation Facility,LZ_NORTH,138.0,60194,,
HILND,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,
HIM,29.563235,-95.800453,propagated,low,0,,LZ_HOUSTON,138.0,,,FT
